Name,Value
Infrastructure : Transportation : Airport/Air Base,121301
Infrastructure : Transportation : Air Traffic Control Facility,121302
Infrastructure : Transportation : Bus Station,121303
Infrastructure : Transportation : Ferry Terminal,121304
Infrastructure : Transportation : Helicopter Landing Site,121305
Infrastructure : Transportation : Maintenance Facility,121306
Infrastructure : Transportation : Railhead/Railroad Station,121307
Infrastructure : Transportation : Rest Stop,121308
Infrastructure : Transportation : Sea Port/Naval Base,121309
Infrastructure : Transportation : Ship Yard,121310
Infrastructure : Transportation : Toll Facility,121311
Infrastructure : Transportation : Traffic Inspection Facility,121312
Infrastructure : Transportation : Tunnel,121313
Infrastructure : Water Supply,121400
Infrastructure : Water Supply : Control Valve,121401
Infrastructure : Water Supply : Dam,121402
Infrastructure : Water Supply : Discharge Outfall,121403
Infrastructure : Water Supply : Ground Water Well,121404
Infrastructure : Water Supply : Pumping Station,121405
Infrastructure : Water Supply : Reservoir,121406
Infrastructure : Water Supply : Storage Tower,121407
Infrastructure : Water Supply : Surface Water Intake,121408
Infrastructure : Water Supply : Wastewater Treatment Facility,121409
Infrastructure : Water Supply : Water,121410
Infrastructure : Water Supply : Water Treatment,121411
Unspecified,000000
Command and Control Lines : Boundary,110100
Command and Control Lines : Light Line,110200
Command and Control Areas : Area of Operations,120100
Command and Control Areas : Named Area of Interest,120200
Command and Control Areas : Targeted Area of Interest,120300
Command and Control Areas : Airfield Zone,120400
Command and Control Points : Action Point (General),130100
Command and Control Points : Amnesty Point,130200
Command and Control Points : Checkpoint,130300
Command and Control Points : Center of Main Effort,130400
Command and Control Points : Contact Point,130500
Command and Control Points : Coordinating Point,130600
Command and Control Points : Decision Point,130700
Command and Control Points : Distress Call,130800
Command and Control Points : Entry Control Point,130900
Command and Control Points : Fly-To-Point : Fly-To-Point (Sonobuoy),131001
Command and Control Points : Fly-To-Point : Fly-To-Point (Weapon),131002
Command and Control Points : Fly-To-Point : Fly-To-Point (Normal),131003
Command and Control Points : Linkup Point,131100
Command and Control Points : Passage Point,131200
Command and Control Points : Point of Interest,131300
Command and Control Points : Point of Interest : Launch Event (Point of Interest),131301
Command and Control Points : Rally Point,131400
Command and Control Points : Release Point,131500
Command and Control Points : Start Point,131600
Command and Control Points : Special Point,131700
Command and Control Points : Waypoint,131800
Command and Control Points : Airfield,131900
Maneuver Lines : Forward Line of Troops : Friendly Present,140101
Maneuver Lines : Forward Line of Troops : Friendly Planned or on Order,140102
Maneuver Lines : Forward Line of Troops : Enemy Known,140103
Maneuver Lines : Forward Line of Troops : Enemy Suspected or Templated,140104
Maneuver Lines : Phase Line,140300
Maneuver Lines : Forward Edge of the Battle Area,140400
Maneuver Lines : Forward Edge of the Battle Area : Proposed or On Order,140401
Maneuver Lines : Principal Direction of Fire,140500
Maneuver Lines : Direction of Attack : Friendly Aviation,140601
Maneuver Lines : Direction of Attack : Friendly Direction of Main Attack,140602
Maneuver Lines : Direction of Attack : Friendly Direction of Supporting Attack,140603
Maneuver Lines : Direction of Attack : Friendly Planned or On Order,140604
Maneuver Lines : Direction of Attack : Feint,140605
Maneuver Lines : Direction of Attack : Enemy Confirmed,140606
Maneuver Lines : Direction of Attack : Enemy Templated or Suspected,140607
Maneuver Lines : Final Coordination Line,140700
Maneuver Lines : Infiltration Lane,140800
Maneuver Lines : Limit of Advance,140900
Maneuver Lines : Line of Departure,141000
Maneuver Lines : Line of Departure/Line of Contact,141100
Maneuver Lines : Probable Line of Deployment,141200
Maneuver Lines : Airhead Line,141300
Maneuver Lines : Bridgehead Line,141400
Maneuver Lines : Holding Line,141500
Maneuver Lines : Release Line,141600
Maneuver Lines : Ambush,141700
Maneuver Areas : Area : Friendly,150101
Maneuver Areas : Area : Friendly Planned or On Order,150102
Maneuver Areas : Area : Enemy Known or Confirmed,150103
Maneuver Areas : Area : Enemy Suspected,150104
Maneuver Areas : Assembly Area,150200
Maneuver Areas : Occupied Assembly Area,150300
Maneuver Areas : Proposed or On Order Assembly Area,150400
Maneuver Areas : Action Area : Joint Tactical Action Area (JTAA),150501
Maneuver Areas : Action Area : Submarine Action Area (SAA),150502
Maneuver Areas : Action Area : Submarine-Generated Action Area (SGAA),150503
Maneuver Areas : Drop Zone,150600
Maneuver Areas : Extraction Zone,150700
Maneuver Areas : Landing Zone,150800
Maneuver Areas : Pick-Up Zone,150900
Maneuver Areas : Fortified Area,151000
Maneuver Areas : Limited Access Area,151100
Maneuver Areas : Battle Position,151200
Maneuver Areas : Battle Position : Battle Position - Planned,151201
Maneuver Areas : Battle Position : Battle Position - Prepared (P) but not Occupied,151202
Maneuver Areas : Battle Position : Strong Point,151203
Maneuver Areas : Battle Position : Contain,151204
Maneuver Areas : Battle Position : Retain,151205
Maneuver Areas : Engagement Area (EA),151300
Maneuver Areas : Axis of Advance : Friendly Airborne/Aviation,151401
Maneuver Areas : Axis of Advance : Attack Helicopter,151402
Maneuver Areas : Axis of Advance : Main Attack,151403
Maneuver Areas : Axis of Advance : Supporting Attack,151404
Maneuver Areas : Axis of Advance : Supporting Attack Planned or On Order,151405
Maneuver Areas : Axis of Advance : Feint,151406
Maneuver Areas : Axis of Advance : Enemy Confirmed,151407
Maneuver Areas : Axis of Advance : Enemy Templated or Suspected,151408
Maneuver Areas : Assault Position,151500
Maneuver Areas : Attack Position,151600
Maneuver Areas : Objective,151700
Maneuver Areas : Encirclement : Friendly,151801
Maneuver Areas : Encirclement : Enemy,151802
Maneuver Areas : Penetration Box,151900
Maneuver Areas : Attack by Fire Position,152000
Maneuver Areas : Support by Fire,152100
Maneuver Areas : Search Area/Reconnaissance Area,152200
Maneuver Points : Observation Post/Outpost (Unspecified),160100
Maneuver Points : Observation Post/Outpost (Specified),160200
Maneuver Points : Observation Post/Outpost (Specified) : Reconnaissance Outpost,160201
Maneuver Points : Observation Post/Outpost (Specified) : Forward Observer Outpost,160202
Maneuver Points : Observation Post/Outpost (Specified) : CBRN Observation Outpost,160203
Maneuver Points : Observation Post/Outpost (Specified) : Sensor Outpost/Listening Post,160204
Maneuver Points : Observation Post/Outpost (Specified) : Combat Outpost,160205
Maneuver Points : Target Reference Point,160300
Maneuver Points : Point of Departure,160400
Air Corridors : Air Corridor,170100
Air Corridors : Low Level Transit Route,170200
Air Corridors : Minimum-Risk Route,170300
Air Corridors : Safe Lane,170400
Air Corridors : Standard Use Army Aircraft Flight Route,170500
Air Corridors : Transit Corridor,170600
Air Corridors : Unmanned Aircraft (UA) Route,170700
Air Corridors : Base Defense Zone,170800
Air Corridors : High-Density Airspace Control Zone,170900
Air Corridors : Restricted Operations Zone,171000
Air Corridors : Air-to-Air Restricted Operating Zone,171100
Air Corridors : Unmanned Aircraft Restricted Operating Zone,171200
Air Corridors : Weapon Engagement Zone,171300
Air Corridors : Fighter Engagement Zone,171400
Air Corridors : Joint Engagement Zone,171500
Air Corridors : Missile Engagement Zone,171600
Air Corridors : Low Altitude Missile Engagement Zone,171700
Air Corridors : High Altitude Missile Engagement Zone,171800
Air Corridors : Short Range Air Defense Engagement Zone,171900
Air Corridors : Weapons Free Zone,172000
Airspace Control Points,180000
Airspace Control Points : Air Control Point,180100
Airspace Control Points : Communications Checkpoint,180200
Airspace Control Points : Downed Aircrew Pick-Up Point,180300
Airspace Control Points : Pop-up Point,180400
Airspace Control Points : Air Control Rendezvous,180500
Airspace Control Points : TACAN,180600
Airspace Control Points : CAP Station,180700
Airspace Control Points : AEW Station,180800
Airspace Control Points : ASW (Helo and F/W) Station,180900
Airspace Control Points : Strike Initial Point,181000
Airspace Control Points : Replemenshment Station,181100
Airspace Control Points : Tanking,181200
Airspace Control Points : Antisubmarine Warfare- Rotary Wing,181300
Airspace Control Points : SUCAP - Fixed Wing,181400
Airspace Control Points : SUCAP - Rotary Wing,181500
Airspace Control Points : MIW - Fixed Wing,181600
Airspace Control Points : MIW - Rotary Wing,181700
Airspace Control Points : Tomcat,181800
Airspace Control Points : Rescue,181900
Airspace Control Points : Unmanned Aerial System (UAS/UA),182000
Airspace Control Points : VTUA,182100
Airspace Control Points : Orbit,182200
Airspace Control Points : Orbit - Figure Eight,182300
Airspace Control Points : Orbit - Race Track,182400
Airspace Control Points : Orbit - Random Closed,182500
Airspace Control Lines : Identification Friend or Foe Off Line,190100
Airspace Control Lines : Identification Friend or Foe On Line,190200
Maritime Areas : Launch Area : Ellipse/Circle,200101
Maritime Areas : Defended Area : Ellipse/Circle,200201
Maritime Areas : Defended Area : Rectangle,200202
Maritime Areas : No Attack (NOTACK) Zone,200300
Maritime Areas : Ship Area of Interest,200400
Maritime Areas : Ship Area of Interest : Ellipse/Circle,200401
Maritime Areas : Ship Area of Interest : Rectangle,200402
Maritime Areas : Active Maneuver Area,200500
Maritime Areas : Cued Acquisition Doctrine,200600
Maritime Areas : Radar Search Doctrine,200700
Maritime Points : Plan Ship,210100
Maritime Points : Aim Point,210200
Maritime Points : Defended Asset,210300
Maritime Points : Drop Point,210400
Maritime Points : Entry Point,210500
Maritime Points : Air Detonation,210600
Maritime Points : Ground Zero,210700
Maritime Points : Impact Point,210800
Maritime Points : Predicted Impact Point,210900
Maritime Points : Launched Torpedo,211000
Maritime Points : Missile Detection Point,211100
Maritime Points : Acoustic Countermeasure (Decoy),211200
Maritime Points : Electronic Countermeasures (ECM) Decoy,211300
Maritime Points : Brief Contact,211400
Maritime Points : Datum Lost Contact,211500
Maritime Points : BT Buoy Drop,211600
Maritime Points : Reported Bottom Sub,211700
Maritime Points : Moving Haven,211800
Maritime Points : Screen Center,211900
Maritime Points : Lost Contact,212000
Maritime Points : Sinker,212100
Maritime Points : Trial Track,212200
Maritime Points : Acoustic Fix,212300
Maritime Points : Electromagnetic Fix,212400
Maritime Points : Electromagnetic - Magnetic Anomaly Detection (MAD),212500
Maritime Points : Optical Fix,212600
Maritime Points : Formation,212700
Maritime Points : Harbor,212800
Maritime Points : Harbor Entrance Point : A,212901
Maritime Points : Harbor Entrance Point : Q,212902
Maritime Points : Harbor Entrance Point : X,212903
Maritime Points : Harbor Entrance Point : Y,212904
Maritime Points : Dip Position,213000
Maritime Points : Search,213100
Maritime Points : Search Area,213200
Maritime Points : Search Center,213300
Maritime Points : Navigational Reference Point (Search),213400
Maritime Points : Sonobuoy,213500
Maritime Points : Sonobuoy : Ambient Noise,213501
Maritime Points : Sonobuoy : Air Transportable Communication,213502
Maritime Points : Sonobuoy : Barra,213503
Maritime Points : Sonobuoy : Bathythermograph Transmitting,213504
Maritime Points : Sonobuoy : Command Active Multi-Beam (CAMBS),213505
Maritime Points : Sonobuoy : Command Active Sonobuoy Directional Command Active Sonobuoy System (CASS),213506
Maritime Points : Sonobuoy : Digital Frequency Analysis and Recording (DIFAR),213507
Maritime Points : Sonobuoy : Directional Command Active Sonobuoy System (DICASS),213508
Maritime Points : Sonobuoy : Expendable Reliable Acoustic Path Sonobuoy (ERAPS),213509
Maritime Points : Sonobuoy : Expired,213510
Maritime Points : Sonobuoy : Kingpin,213511
Maritime Points : Sonobuoy : Low Frequency Analysis and Recording (LOFAR),213512
Maritime Points : Sonobuoy : Pattern Center,213513
Maritime Points : Sonobuoy : Range Only,213514
Maritime Points : Sonobuoy : Vertical Line Array Directional Frequency Analysis and Recording (DIFAR),213515
Maritime Points : Reference Point,213600
Maritime Points : Special Point,213700
Maritime Points : Navigational Reference Point,213800
Maritime Points : Data Link Reference Point,213900
Maritime Points : Forward Observer / Spotter Position,214000
Maritime Points : Vital Area Center,214100
Maritime Points : Corridor Tab Point,214200
Maritime Points : Enemy Point,214300
Maritime Points : Marshall Point,214400
Maritime Points : Position and Intended Movement (PIM),214500
Maritime Points : Pre-Landfall Waypoint,214600
Maritime Points : Estimated Position (EP),214700
Maritime Points : Waypoint,214800
Maritime Points : General Subsurface Station,214900
Maritime Points : Submarine Subsurface Station,215000
Maritime Points : Submarine Antisubmarine Warfare Subsurface Station,215100
Maritime Points : Unmanned Underwater Vehicle Subsurface Station,215200
Maritime Points : Antisubmarine Warfare (ASW) Unmanned Underwater Vehicle Subsurface Station,215300
Maritime Points : Mine Warfare Unmanned Underwater Vehicle Subsurface Station,215400
Maritime Points : Surface Warfare Unmanned Underwater Vehicle Subsurface Station,215500
Maritime Points : General Surface Station,215600
Maritime Points : Antisubmarine Warfare (ASW) Surface Station,215700
Maritime Points : Mine Warfare Surface Station,215800
Maritime Points : Non-Combatant Surface Station,215900
Maritime Points : Picket Surface Station,216000
Maritime Points : Rendezvous Surface Station,216100
Maritime Points : Replenishment at Sea Surface Station,216200
Maritime Points : Rescue Surface Station,216300
Maritime Points : Surface Warfare Surface Station,216400
Maritime Points : Unmanned Underwater Vehicle Surface Station,216500
Maritime Points : Antisubmarine Warfare (ASW) Unmanned Underwater Vehicle Surface Station,216600
Maritime Points : Mine Warfare Unmanned Underwater Vehicle Surface Station,216700
Maritime Points : Remote Multi-Mission Vehicle Mine Warfare Unmanned Underwater,216800
Maritime Points : Surface Warfare Mine Warfare Unmanned Underwater Vehicle,216900
Maritime Points : Shore Control Station,217000
Maritime Points : General Route,217100
Maritime Points : Diversion Route,217200
Maritime Points : Position and Intended Movement (PIM) Route,217300
Maritime Points : Picket Route,217400
Maritime Points : Point R Route,217500
Maritime Points : Rendezvous Route,217600
Maritime Points : Waypoint Route,217700
Maritime Points : Clutter-Stationary or Cease Reporting,217800
Maritime Points : Tentative or Provisional Track,217900
Maritime Points : Distressed Vessel,218000
Maritime Points : Ditched Aircraft/Downed Aircraft,218100
Maritime Points : Person in Water/Bailout,218200
Maritime Points : Iceberg,218300
Maritime Points : Navigational,218400
Maritime Points : Oil Rig,218500
Maritime Points : Sea Mine-Like,218600
Maritime Points : Bottom Return/Non-Mine Like Bottom Object (NOMBO),218700
Maritime Points : Bottom Return/Non-Mine Like Bottom Object (NOMBO)/Installation Manmade,218800
Maritime Points : Marine Life,218900
Maritime Points : Sea Anomaly (Wake-Current-Knuckle),219000
Maritime Points : Bottom Return/Non-MILCO-Wreck-Dangerous,219100
Maritime Points : Bottom Return/Non-MILCO-Wreck-Non Dangerous,219200
Maritime Lines : Bearing Line,220100
Maritime Lines : Bearing Line : Electronic,220101
Maritime Lines : Bearing Line : Electronic Warfare (EW),220102
Maritime Lines : Bearing Line : Acoustic,220103
Maritime Lines : Bearing Line : Acoustic (Ambiguous),220104
Maritime Lines : Bearing Line : Torpedo,220105
Maritime Lines : Bearing Line : Electro-Optical Intercept,220106
Maritime Lines : Bearing Line : Jammer,220107
Maritime Lines : Bearing Line : Radio Direction Finder (RDF),220108
Deception : Decoy/Dummy,230100
Deception : Decoy/Dummy/Feint,230200
Fires Areas : Airspace Coordination Area : Irregular,240101
Fires Areas : Airspace Coordination Area : Rectangular,240102
Fires Areas : Airspace Coordination Area : Circular,240103
Fires Areas : Free Fire Area : Irregular,240201
Fires Areas : Free Fire Area : Rectangular,240202
Fires Areas : Free Fire Area : Circular,240203
Fires Areas : No Fire Area : Irregular,240301
Fires Areas : No Fire Area : Rectangular,240302
Fires Areas : No Fire Area : Circular,240303
Fires Areas : Restricted Fire Area : Irregular,240401
Fires Areas : Restricted Fire Area : Rectangular,240402
Fires Areas : Restricted Fire Area : Circular,240403
Fires Areas : Position Area For Artillery (PAA) : Rectangular,240501
Fires Areas : Position Area For Artillery (PAA) : Circular,240502
Fires Areas : Point Targets : Point or Single Target,240601
Fires Areas : Point Targets : Nuclear Target,240602
Fires Areas : Point Targets : Target-Recorded,240603
Fires Areas : Linear Targets : Linear Target,240701
Fires Areas : Linear Targets : Linear Smoke Target,240702
Fires Areas : Linear Targets : Final Protective Fire (FPF),240703
Fires Areas : Area Targets : Area Target,240801
Fires Areas : Area Targets : Rectangular Target,240802
Fires Areas : Area Targets : Circular Target,240803
Fires Areas : Area Targets : Rectangular Target - Single Target,240804
Fires Areas : Area Targets : Series of Targets,240805
Fires Areas : Area Targets : Smoke Target,240806
Fires Areas : Area Targets : Smoke Planned or On Order,240807
Fires Areas : Area Targets : Bomb Area,240808
Fires Areas : Fire Support Station,240900
Fires Areas : Fire Support Area : Irregular,241001
Fires Areas : Fire Support Area : Rectangular,241002
Fires Areas : Fire Support Area : Circular,241003
Fires Areas : Artillery Target Intelligence Zone : Irregular,241101
Fires Areas : Artillery Target Intelligence Zone : Rectangular,241102
Fires Areas : Artillery Target Intelligence Zone : Circular,241103
Fires Areas : Call for Fire Zone (CFFZ) : Irregular,241201
Fires Areas : Call for Fire Zone (CFFZ) : Rectangular,241202
Fires Areas : Call for Fire Zone (CFFZ) : Circular,241203
Fires Areas : Censor Zone : Irregular,241301
Fires Areas : Censor Zone : Rectangular,241302
Fires Areas : Censor Zone : Circular,241303
Fires Areas : Critical Friendly Zone : Irregular,241401
Fires Areas : Critical Friendly Zone : Rectangular,241402
Fires Areas : Critical Friendly Zone : Circular,241403
Fires Areas : Dead Space Area : Irregular,241501
Fires Areas : Dead Space Area : Rectangular,241502
Fires Areas : Dead Space Area : Circular,241503
Fires Areas : Sensor Zone : Irregular,241601
Fires Areas : Sensor Zone : Rectangular,241602
Fires Areas : Sensor Zone : Circular,241603
Fires Areas : Target Build-up Area : Irregular,241701
Fires Areas : Target Build-up Area : Rectangular,241702
Fires Areas : Target Build-up Area : Circular,241703
Fires Areas : Target Value Area : Irregular,241801
Fires Areas : Target Value Area : Rectangular,241802
Fires Areas : Target Value Area : Circular,241803
Fires Areas : Zone of Responsibility : Irregular,241901
Fires Areas : Zone of Responsibility : Rectangular,241902
Fires Areas : Zone of Responsibility : Circular,241903
Fires Areas : Terminally Guided Munition Footprint (TGMF),242000
Fires Areas : Weapon/Sensor Range fan-Circular,242100
Fires Areas : Weapon/Sensor Range fan-Sector,242200
Fires Areas : Kill Box : Irregular-Blue,242301
Fires Areas : Kill Box : Rectangular-Blue,242302
Fires Areas : Kill Box : Circular-Blue,242303
Fires Areas : Kill Box : Irregular-Purple,242304
Fires Areas : Kill Box : Rectangular-Purple,242305
Fires Areas : Kill Box : Circular-Purple,242306
Fires Points : Firing Point,250100
Fires Points : Hide Point,250200
Fires Points : Launch Point,250300
Fires Points : Reload Point,250400
Fires Points : Survey Control Point,250500
Fire Lines : Fire Support Coordination Line (FSCL),260100
Fire Lines : Coordinated Fire Line (CFL),260200
Fire Lines : No Fire Line,260300
Fire Lines : Battlefield Coordination Line,260400
Fire Lines : Restrictive Fire Line,260500
Fire Lines : Munition Flight Path,260600
Protection Areas : Obstacle Belt,270100
Protection Areas : Obstacle Zone,270200
Protection Areas : Obstacle Free Zone,270300
Protection Areas : Obstacle Restricted Zone,270400
Protection Areas : Obstacle Effects : Block,270501
Protection Areas : Obstacle Effects : Disrupt,270502
Protection Areas : Obstacle Effects : Fix,270503
Protection Areas : Obstacle Effects : Turn,270504
Protection Areas : Obstacle Bypass : Easy,270601
Protection Areas : Obstacle Bypass : Difficult,270602
Protection Areas : Obstacle Bypass : Impossible,270603
Protection Areas : Minefield : Completed,270701
Protection Areas : Minefield : Planned,270702
Protection Areas : Minefield : Known Enemy,270703
Protection Areas : Minefield : Suspected or Templated Enemy,270704
Protection Areas : Minefield : Dummy,270705
Protection Areas : Minefield : Dummy Minefield- Dymanic,270706
Protection Areas : Minefield : Dynamic Depiction,270707
Protection Areas : Mined Area,270800
Protection Areas : Decoy Mined Area,270900
Protection Areas : Decoy Mined Area : Fenced,270901
Protection Areas : Unexploded Explosive Ordnance (UXO) Area,271000
Protection Areas : Bridge or Gap,271100
Protection Areas : Roadblocks- Craters and Blown Bridges : Planned,271201
Protection Areas : Roadblocks- Craters and Blown Bridges : Explosives-State of Readiness 1 (Safe),271202
Protection Areas : Roadblocks- Craters and Blown Bridges : Explosives-State of Readiness 2 (armed but passable),271203
Protection Areas : Roadblocks- Craters and Blown Bridges : Roadblock Complete (Executed),271204
Protection Areas : Assault Crossing,271300
Protection Areas : Bridge,271400
Protection Areas : Ford Easy,271500
Protection Areas : Ford Difficult,271600
Protection Areas : Biological Contaminated Area,271700
Protection Areas : Biological Contaminated Area : Toxic Industrial Material,271701
Protection Areas : Chemical Contaminated Area,271800
Protection Areas : Chemical Contaminated Area : Toxic Industrial Material,271801
Protection Areas : Nuclear Contaminated Area,271900
Protection Areas : Radiological Contaminated Area,272000
Protection Areas : Radiological Contaminated Area : Toxic Industrial Material,272001
Protection Areas : Minimum Safe Distance Zone,272100
Protection Areas : Radiation Dose Rate Contour Lines,272200
Protection Points : Abatis,280100
Protection Points : Antipersonnel Mine,280200
Protection Points : Antipersonnel Mine : With Directional Effects,280201
Protection Points : Antitank Mine,280300
Protection Points : Antitank Mine with Anti-handling Device,280400
Protection Points : Wide Area Antitank Mine,280500
Protection Points : Unspecified Mine,280600
Protection Points : Booby Trap,280700
Protection Points : Engineer Regulating Point,280800
Protection Points : Shelter,280900
Protection Points : Shelter Above Ground,281000
Protection Points : Below Ground Shelter,281100
Protection Points : Fort,281200
Protection Points : Chemical Event,281300
Protection Points : Chemical Event : Toxic Industrial Material,281301
Protection Points : Biological Event,281400
Protection Points : Biological Event : Toxic Industrial Material,281401
Protection Points : Nuclear Event,281500
Protection Points : Nuclear Fallout Producing Event,281600
Protection Points : Radiological,281700
Protection Points : Radiological : Toxic Industrial Material,281701
Protection Points : Decontamination/Site,281800
Protection Points : Decontamination/Site : Alternate,281801
Protection Points : Decontamination/Site : Equipment,281802
Protection Points : Decontamination/Site : Troop,281803
Protection Points : Decontamination/Site : Equipment/Troop,281804
Protection Points : Decontamination/Site : Operational,281805
Protection Points : Decontamination/Site : Thorough,281806
Protection Points : Decontamination/Site : Main Equipment,281807
Protection Points : Decontamination/Site : Forward Troop,281808
Protection Points : Decontamination/Site : Wounded Personnel,281809
Protection Points : Tetrahedrons- Dragons Teeth- and Other Similar Obstacles : Fixed and Prefabricated,281901
Protection Points : Tetrahedrons- Dragons Teeth- and Other Similar Obstacles : Movable,281902
Protection Points : Tetrahedrons- Dragons Teeth- and Other Similar Obstacles : Movable and Prefabricated,281903
Protection Points : Vertical Obstructions : Tower-Low,282001
Protection Points : Vertical Obstructions : Tower-High,282002
Protection Points : Vertical Obstructions : Overhead Wire,282003
Protection Lines : Obstacle Line,290100
Protection Lines : Antitank Obstacles : Under Construction,290201
Protection Lines : Antitank Obstacles : Completed,290202
Protection Lines : Antitank Obstacles : Reinforced-with Antitank Mines,290203
Protection Lines : Antitank Obstacles : Antitank Wall,290204
Protection Lines : Wire Obstacles : Unspecified Wire,290301
Protection Lines : Wire Obstacles : Single Fence Wire,290302
Protection Lines : Wire Obstacles : Double Fence Wire,290303
Protection Lines : Wire Obstacles : Double Apron Fence,290304
Protection Lines : Wire Obstacles : Low Wire Fence,290305
Protection Lines : Wire Obstacles : High Wire Fence,290306
Protection Lines : Wire Obstacles : Single Concertina,290307
Protection Lines : Wire Obstacles : Double Strand Concertina,290308
Protection Lines : Wire Obstacles : Triple Strand Concertina,290309
Protection Lines : Mine Cluster,290400
Protection Lines : Trip Wire,290500
Protection Lines : Lane,290600
Protection Lines : Ferry,290700
Protection Lines : Raft Site,290800
Protection Lines : Fortified Line,290900
Protection Lines : Fortified Position,291000
Intelligence Lines : Intelligence Coordination Line,300100
Sustainment Areas : Detainee Holding Area,310100
Sustainment Areas : Enemy Prisoner of War Holding Area,310200
Sustainment Areas : Forward Arming and Refueling Point,310300
Sustainment Areas : Refugee Holding Area,310400
Sustainment Areas : Regimental Support Area,310500
Sustainment Areas : Brigade Support Area,310600
Sustainment Areas : Division Support Area,310700
Sustainment Points : Ambulance Exchange Point,320100
Sustainment Points : Ammunition Supply Point,320200
Sustainment Points : Ammunition Transfer Point,320300
Sustainment Points : Cannibalization Point,320400
Sustainment Points : Casualty Collection Point,320500
Sustainment Points : Civilian Collection Point,320600
Sustainment Points : Detainee Collection Point,320700
Sustainment Points : Enemy Prisoner of War Collection Point,320800
Sustainment Points : Logistics Release Point,320900
Sustainment Points : Maintenance Collection Point (MCP),321000
Sustainment Points : Medical Evacuation (MEDEVAC) Pick-up Point,321100
Sustainment Points : Rearm-Refuel and Resupply Point (R3P),321200
Sustainment Points : Refuel on the Move (ROM) Point,321300
Sustainment Points : Traffic Control Post (TCP),321400
Sustainment Points : Trailer Transfer Point (TTP),321500
Sustainment Points : Unit Maintenance Collection Point (UMCP),321600
Sustainment Points : General Supply,321700
Sustainment Points : General Supply : NATO Class I Supply Point,321701
Sustainment Points : General Supply : NATO Class II Supply Point,321702
Sustainment Points : General Supply : NATO Class III Supply Point,321703
Sustainment Points : General Supply : NATO Class IV Supply Point,321704
Sustainment Points : General Supply : NATO Class V Supply Point,321705
Sustainment Points : General Supply : NATO Multiple Class Supply Point,321706
Sustainment Points : General Supply : US Class I Supply Point,321707
Sustainment Points : General Supply : US Class II Supply Point,321708
Sustainment Points : General Supply : US Class III Supply Point,321709
Sustainment Points : General Supply : US Class IV Supply Point,321710
Sustainment Points : General Supply : US Class V Supply Point,321711
Sustainment Points : General Supply : US Class VI Supply Point,321712
Sustainment Points : General Supply : US Class VII Supply Point,321713
Sustainment Points : General Supply : US Class VIII Supply Point,321714
Sustainment Points : General Supply : US Class IX Supply Point,321715
Sustainment Points : General Supply : US Class X Supply Point,321716
Sustainment Points : Medical Supply Point,321800
Sustainment Lines : Moving Convoy,330100
Sustainment Lines : Halted Convoy,330200
Sustainment Lines : Main Supply Route,330300
Sustainment Lines : Main Supply Route : One Way Traffic,330301
Sustainment Lines : Main Supply Route : Two Way Traffic,330302
Sustainment Lines : Main Supply Route : Alternating Traffic,330303
Sustainment Lines : Alternate Supply Route,330400
Sustainment Lines : Alternate Supply Route : One Way Traffic,330401
Sustainment Lines : Alternate Supply Route : Two Way Traffic,330402
Sustainment Lines : Alternate Supply Route : Alternating Traffic,330403
Mission Tasks : Block,340100
Mission Tasks : Breach,340200
Mission Tasks : Bypass,340300
Mission Tasks : Canalize,340400
Mission Tasks : Clear,340500
Mission Tasks : Counterattack,340600
Mission Tasks : Counterattack by Fire,340700
Mission Tasks : Delay,340800
Mission Tasks : Destroy,340900
Mission Tasks : Disrupt,341000
Mission Tasks : Fix,341100
Mission Tasks : Follow and Assume,341200
Mission Tasks : Follow and Support,341300
Mission Tasks : Interdict,341400
Mission Tasks : Isolate,341500
Mission Tasks : Neutralize,341600
Mission Tasks : Occupy,341700
Mission Tasks : Penetrate,341800
Mission Tasks : Relief in Place (RIP),341900
Mission Tasks : Retire/Retirement,342000
Mission Tasks : Secure,342100
Mission Tasks : Security : Cover,342201
Mission Tasks : Security : Guard,342202
Mission Tasks : Security : Screen,342203
Mission Tasks : Seize,342300
Mission Tasks : Withdraw,342400
Mission Tasks : Withdraw Under Pressure,342500
Unspecified,000000
Military (Sea Surface),110000
Military Combatant,120000
Military Combatant : Carrier,120100
Military Combatant : Surface Combatant- Line,120200
Military Combatant : Surface Combatant- Line : Battleship,120201
Military Combatant : Surface Combatant- Line : Cruiser,120202
Military Combatant : Surface Combatant- Line : Destroyer,120203
Military Combatant : Surface Combatant- Line : Frigate,120204
Military Combatant : Surface Combatant- Line : Corvette,120205
Military Combatant : Surface Combatant- Line : Littoral Combatant Ship,120206
Military Combatant : Amphibious Warfare Ship,120300
Military Combatant : Amphibious Warfare Ship : Command Ship,120301
Military Combatant : Amphibious Warfare Ship : Assault- Non-specified,120302
Military Combatant : Amphibious Warfare Ship : Assault Ship- General,120303
Military Combatant : Amphibious Warfare Ship : Assault Ship- Multipurpose,120304
Military Combatant : Amphibious Warfare Ship : Assault Ship- Helicopter,120305
Military Combatant : Amphibious Warfare Ship : Transport Dock,120306
Military Combatant : Amphibious Warfare Ship : Landing Ship,120307
Military Combatant : Amphibious Warfare Ship : Landing Craft,120308
Military Combatant : Mine Warfare Ship,120400
Military Combatant : Mine Warfare Ship : Mine Layer,120401
Military Combatant : Mine Warfare Ship : Mine Sweeper,120402
